bvid,aid,title,play,search_keyword
BV1ZG7azLE7E,114619205033567,日本社畜吃点啥？对不起痛风，不要再给我的嘌呤打电话了,629561,大阪美食
BV1A2516zEnV,116566737819802,大阪最坑的海鲜市场！挑战1万日元不被坑，到底能成功吗？,627183,大阪美食
BV1x9rfB1Epp,115899524716557,日本社畜吃点啥？宛如末日生存，苟且偷生又活了一天👋🏻,623574,大阪美食
BV15QsEzoEzq,115427850060907,日本关西重口拉面代表！又油又咸食客缺络绎不绝！肉蛋油葱直接拉满太爽了！,603429,大阪美食
BV1X8411a7Vy,219534122,徒手烤肉？！日本路边摊惊现无情铁手！社牛老爷子的背后，竟藏着不为人知的秘密...,594953,大阪美食
BV1kL3yzgEdb,114811522258151,日本社畜吃点啥？对不起，我再也不进奇奇怪怪的餐厅,589941,大阪美食
BV1Xf4y1v7bu,287966486,安倍晋三在大阪吃炸猪排串，店主人警告他不准蘸两次酱,579610,大阪美食
BV1Nq4y1v7o3,594906622,当日本人吃韩料，他的评价是...？,15314949,日本美食探店
BV1jf4y1i7da,288043736,冬天吃日式烤和牛，我的心是暖暖的，你呢？,10241404,日本美食探店
BV1dHTizbE1V,114653564769078,在日本，吃牛肉饭代表你很穷？实际探店带你看日本的穷人餐厅都是什么？,9750963,日本美食探店
BV1dA411R7c7,308149376,美食探店TOP？越看越饿的下饭神剧《孤独的美食家》第一季大合集！让你一次看得够,9498427,日本美食探店
BV1eJ411v7EG,78556319,试吃人气第一的日本火车便当，会比高铁盒饭好吃吗？,7859426,日本美食探店
BV1wJ411e7c4,80873007,湖南妹子在日本挑战最辣拉面，被当地学生偷拍,7415049,日本美食探店
BV1KU4y1f7Ai,681961274,美食博主踢馆被4个大厨认出，竟然当场被呛？！,7169000,日本美食探店
BV1JB4y1N78W,589071638,相扑餐一般人还真吃不了！,6916325,日本美食探店
BV1j3411p7Vj,424972729,4000多的高端烤肉外卖，你真的把顾客当猴子耍？,6654118,日本美食探店
BV1k7411w7jx,90629382,为了拍视频，美食up在日本狂吃一整天，工伤长胖不敢上称,6183438,日本美食探店
BV1Hj411R7Fo,446203048,和牛烤肉店的服务员为什么要这么帅啊？,5898715,日本美食探店
BV1gX4y1T7mS,713789047,日本最便宜生鱼片自助？100元一位各种鱼肉随便吃？男子吃完才发现原因...,5217168,日本美食探店
BV132MTzCEbC,114674469182229,日本必吃的荞麦面馆，更科的极速传说 丨 店长日记plus,4480414,日本美食探店
BV1JV411Q7bJ,411693676,日本的流水素面，想着很美好，实际很尴尬！没有第二次啦！,4477611,日本美食探店
BV1CZeCzwEFe,115099486396290,最应该滚出中国的食物....,4349324,日本美食探店
BV1yR4y1u7Vc,337967052,日本巨大金枪鱼熟成28天，极致的海鲜风味重磅来袭！,4107065,日本美食探店
BV11v4y1h7wy,567950884,日本5小时自助狂吃10轮菜和30多杯酒水!老板以为来砸场子呢....,4052273,日本美食探店
BV1Ra411V79k,217172614,日本 朝日自助啤酒机有点意思,4007173,日本美食探店
BV1Vg4y1X753,833578712,日本人为了把你不想点的小菜卖给你有多拼？,3902577,日本美食探店
BV1HX4y1u72y,713165714,4000日元一位的高级寿司自助，90分钟随便吃？男子想吃回本，结果…,3802954,日本美食探店
BV16e4y1T7DY,648632805,日本的相扑是来源于我国！你们知道吗,3724832,日本美食探店
BV15f4y1D7mG,287136979,4000日元一位的生蚝自助，中国男子竟为补身子跑去挑战？结果…,3540643,日本美食探店
BV11V411z7Ry,414130118,15000日元一位的日本烤肉，就因为这道菜排队排到爆？男子试吃完后说…,3507839,日本美食探店
BV1dH4y1B765,963331887,日本人一天工资挑战吃萨莉亚，我能把这钱花光吗？,3495076,日本美食探店
BV1S5411h7DU,456404546,终于等到肯德基自助了！小伙5分钟吃回本，吃完还觉得没发挥好……,3461628,日本美食探店
BV1Ftm1BUECT,115722810427848,打卡著名偷吃长的日料店！698元一人omakase店家上啥我吃啥！,3428625,日本美食探店
BV1aoMizbE9k,114692420802854,日本第一便利店vs中国第一便利店！到底谁更好吃？,3419023,日本美食探店
BV1Zq4y1F7vx,551251350,肯德基在日本是什么样子滴，太脆了,3409116,日本美食探店
BV1PE41117WX,73281570,中国男子在日本试吃爆火痛风锅，吃完一锅他竟…,3285676,日本美食探店
BV1JmaazpEHo,115152955380942,第一次去日本一个人怎么玩！七天自由行，好吃又好逛！,3272510,日本美食探店
BV16r4y1E7fC,770891419,当中餐特厨碰见日本料理，究竟会摩擦出怎么样的火花！今天带你一探究竟！,3191688,日本美食探店
BV1bh4y1j7dR,615843578,"来日本便利店干饭了,真的有那么好吃吗?",3181494,日本美食探店
BV1oc411M7Fn,272508667,日本网红拌面，配菜只有一颗生蛋却能天天排队？男子排完队却说。。。,3181189,日本美食探店
BV1Pm4y1S7p5,678318465,日料界的“迪士尼”？创意和口感真是别开生面,3126122,日本美食探店
BV1RG411i7wj,409104107,日本烧鸟自助能回本吗?2h狂吃几十品菜加酒水，老板以为来砸场子了...,3088912,日本美食探店
BV1kmStYEEHX,113389653264786,参加日本人举办的拉面比赛，第一奖金2000代金券，能把冠军留在中国吗？,3066530,日本美食探店
BV1812mY6Ec9,113287396072065,日本大胃王寿司挑战！100盘寿司，普通人挑战到底啥体验？,3040562,日本美食探店
BV13M4y1u7dY,931199211,五郎探店川菜馆，第一次吃辣还以为自己中毒了，辣劲超足的无汤担担面《孤独的美食家》,3009928,日本美食探店
BV1Wt4y1P7R8,985861072,终于！日本疫情期间倒闭的炖肉饭重新复活！800日元极致快乐！,2990967,日本美食探店
BV1jc411s7gM,283918983,日本的关西煮是怎么背刺你的,2970876,日本美食探店
BV1p4411P7F3,55442104,日本的水果有多贵？中国男子在日本买了个瓜后说…,2911294,日本美食探店
BV13T41157Xp,469914123,😂日本回转寿司抽扭蛋，让人怀疑人生！,2893201,日本美食探店
BV1Mt4y1n7n5,984764477,日本什么时候才能懂水饺才是天下第一,2867409,日本美食探店
BV1Yb4y16726,631820490,挑战日本相扑餐厅！一般人真的吃的下吗？,2809901,日本美食探店
BV1x14y1z7Lz,786455803,挑战日本街头最分量小吃！160元一大碗，肉都溢出来！味道如何？,2783257,日本美食探店
BV1tJ5jzyEb3,114358839415884,去关东煮的发源地…日本静冈！正宗的关东煮是什么味道？,2770742,日本美食探店
BV1ZAiZYXEsR,113599972382390,在日本排队一小时才能吃到麻辣烫？人均一百元起！！,2769928,日本美食探店
BV1hY411t7D8,253689468,实锤了！日本的自动贩卖机里原来真的有人...,2748515,日本美食探店
BV1vg411d7j4,511716937,"【日本街头美食】福冈移动拉面炒面摊位,老板每天辛苦💦工作",2730107,日本美食探店
BV12v411Y7yz,246939523,挑战日本“世界第一辣”拉面！,2666518,日本美食探店
BV1W3411R7wA,435801456,美食探店TOP？垂涎欲滴的下饭神剧《孤独的美食家》第二季大合集！让你一次看得够,2609534,日本美食探店
BV1KN41167us,489860025,25000日元1人的中国菜omakase？男子吃完这样说……,2606635,日本美食探店
BV1yr4y1M73t,770488862,日本惊现“雪糕刺客”？！奇怪的知识又增加了...,2598278,日本美食探店
BV1C44y1a7c1,977250045,居然有人挑战成功705碗！吃完人差点没了,2580781,日本美食探店
BV1sE421P7wE,1656214173,探访日本肉饼自助！电视节目推荐的店，到底好吃吗？？,2531452,日本美食探店
BV1Q54y1e7UM,841906629,男子吃了20多年鱼，竟都吃错了，这才是鱼的正确吃法？试吃日本金枪鱼料理,2510130,日本美食探店
BV19X4y1a72E,358420775,"朋友要吃日本便利店,真的有那么好吃吗?",2504919,日本美食探店
BV1m34y1C78t,809143326,凌晨五点和日本人抢位置才能吃到的超厚豪华猪排饭？一天限量供应36份，妹子竟然...,2485072,日本美食探店
BV17Tz2YAEwF,113587171429051,探秘日本最便宜的超市，100元能买啥，帅小伙来看看！,2476934,日本美食探店
BV18F14BTE5b,115497609732079,日本清水寺“怪事”，96公斤只是个拐杖,559143,清水寺
BV1wk4ee4EQS,113114741740247,这就是我的回答……,477159,清水寺
BV1nmmYBjEmn,115715780713067,熊熊回应日本年度汉字,428666,清水寺
BV1jp4y1F732,959437680,【红修篇2.0】灰原哀挂件被画歪的眼睛想表达什么？清水寺还有哪些秘密？天狗的意向和护身符！以及在伦敦未完的暗号！,423648,清水寺
BV1q91HYLEtq,113372053898961,圣地巡礼！温泉酒店！吃吃喝喝逛日本!  (上),383716,清水寺
BV1hM4m1C7S2,1304543310,京都VLOG｜28岁的独自旅行🛫｜清水寺下咖啡厅的奇遇｜吃到撑的烧鸟omakase｜意外的汤咖喱｜南禅寺孤独的红枫🍁,279003,清水寺
BV1vc411x7HD,284146536,"VLOG🇯🇵｜INFJ的独自旅行, 在日本关西的六天五夜, 记录喝过的咖啡, 大阪一日特种兵行程, 京都citywalk, 晴天下雪的清水寺, 神户咖啡店",256165,清水寺
BV1mKLzz1EMe,114409489829106,Arin 2023年 VLOG！晚夏假期，京都清水寺之旅,252128,清水寺
BV1YMC2YKE9s,113327778826155,如何去柯南中的案发现场？日本二次元旅游攻略！东京大阪圣地巡礼！（含数码宝贝&amp;灌篮高手）,238266,清水寺
BV1PW411E7BR,19412412,日系新奇建筑便利贴，竟能撕出一座清水寺,231851,清水寺
BV1QR4y1m7Lv,349926315,❄️京都的雪真的好梦幻，优美而宁静！,220966,清水寺
BV1FDWtzxEma,115395671367160,日本清水寺举铁杆各国壮汉都试了！最后一生要强的中国男人举起来了！全场最靓的仔！,220164,清水寺
BV1Y6zLYuEfz,113567844074131,一人游│京都最经典一日游路线体验如何？谁是宝藏谁是坑？│京都│日本篇Day3,209317,清水寺
BV1hm3jzyEuu,114794594043256,旅行VLOG | in日本京都 | 清水寺、鸭川、伏见稻荷、二三年坂…..五人组夜骑京都！鸭川追日出！青春万岁～,185720,清水寺
BV1Cs411G7sG,26047775,日本必去的梦幻世界！日本小姐姐路上微信扫码扫出什么鬼！！！『kei和marin』,184965,清水寺
BV1GS421o7tK,1505978583,京都详细旅行攻略：地图 行程 交通 住宿 购物 |清水寺|岚山|伏见稻荷大社|金阁寺|银阁寺|锦市场|二条城|三十三间堂|永观堂|南禅寺|哲学之道,177867,清水寺
BV1v32vYjEzw,113297798142157,日本旅行VLOG 130｜京都5天4晚｜日本vlog下｜随意的日本吃喝玩乐｜夜晚的清水寺·永观堂·伏见稻荷｜抹茶的宇治｜深夜买打折寿司｜很惬意放松的京都,166498,清水寺
BV1D94y1n7gR,366039238,【4K HDR】日落时分漫步京都  黄昏下清水寺  氛围 放松,165764,清水寺
BV14b421v79g,1805622257,京都，真的会奖励每个早起的人！京都三日｜清水寺｜三千院｜鸭川,154953,清水寺
BV1J7rHYKEM9,113767392220171,京都VLOG｜去宇治 看夜枫 东福寺的通天桥 清水寺的傍晚 还有哲学之路的小鸭子｜28岁 正是喜欢和阳光玩耍的年纪...,152521,清水寺
BV1jb411k7DN,42252380,【摄影养成邪会】拒绝游客照！动漫感的自拍摄影是怎样炼成的——日本大阪&amp;京都实战走起！丨小墨与阿猴丨摄影丨教程,145312,清水寺
BV1QbC9B5EvS,115558712351367,星穹铁道你的兵！当我在清水寺出遐蝶,139153,清水寺
BV1VT4y1H7wZ,923763523,【4K演示片】沉浸式体验日本京都大雪,130915,清水寺
BV12GCbYzE4j,113729391826211,不愧是新兰世纪之吻的清水舞台🍁,130138,清水寺
BV1tL411T74m,466825277,佐藤大为清水寺设计不能走的楼梯，这真的不是特效图吗？！,127275,清水寺
BV1QJ411G7xZ,82709793,京都超美和服体验，一定要带女朋友去！,123818,清水寺
BV1Fc411t7zx,283409446,京都攻略｜五天四夜就醤玩｜伏见稻荷大社｜岚山｜清水寺｜奈良｜金阁寺｜锦市场｜四条河原町,118376,清水寺
BV1z4411C7KK,67102513,【阴阳师】3周年庆日轮之城神似 日本佛教圣地清水寺？地图出现神秘剪影：SP两面佛？！,116882,清水寺
BV1ccJMzWEEP,114525873377407,【日本】关西7日游Ep1|京都必打卡景点一日游攻略|清水寺|金阁寺|八坂神社|京豆腐美味惊喜|清水道甜品小吃不停嘴|胜牛黑毛牛炸牛排油香软嫩|屋台筷子卷意外好吃,114153,清水寺
BV1ESHZe3EXU,113094760077670,Vlog23｜漫画里的京都 拍到了日剧般的画面 🎐奈良的雨能冲掉一切焦虑🍃🍂夕阳下的清水寺 还吃了好多好吃的🍜🍱 鳗鱼饭 拉面 便利店小吃 …,113969,清水寺
BV1Ljq2BUEGo,115755072948184,我难道在这座千年古都里，遇到了结界？「中国城市测评」,112823,清水寺
BV1p6tjzMEz9,114973707669635,【京都】这里比清水寺更值得去！｜性价比超高的酒店、抹茶爱好者的天堂、二手店逛到腿软、京都买买买 【日本京都自由行】,112025,清水寺
BV1H54y1t78H,843226056,【京都vlog】跟我去京都玩！施工了3年的清水寺变成什么样了？,109306,清水寺
BV1Hp421d7hy,1850687872,🇯🇵关西vlog｜一人行/京都清水寺/伏见稻荷/八坂塔/下鸭神社/大阪梅田/在奈良公园喂小鹿/东大寺/新干线,104978,清水寺
BV1TZ42127y4,1150993447,京都清水寺Get！我也来拍柯南同款角度照片啦！,104387,清水寺
BV1mT421Y7ML,1705566652,【日本都道府县介绍】我怎么听不懂这里人讲话捏,102023,清水寺
BV1xm411Z7vK,1901491717,京都大阪自由行保姆级攻略| 六天五晚自由行 | 交通怎么买？ 清水寺 伏见稻荷 大阪烧 章鱼小丸子,98710,清水寺
BV1om4y1Y7hg,700012041,【日本京都30小时】2023初夏漫步寻找隐秘的欢愉12选！人气祇园鸭肉饭不过如此？一周只开2天的cafe和当地人推荐的戚风蛋糕店惊艳到爆｜白川｜鸭川｜清水寺,94037,清水寺
BV1f4411371U,55848792,【Vlog-穿着和服在日本走一天】在清水寺被日本摄影师拍照啦/伏见稻荷大社真的是拍照圣地/大阪烧好好吃哦,82356,清水寺
BV1PLWwzsEPh,115240935228829,𝑲𝒚𝒐𝒕𝒐𝑽𝒍𝒐𝒈♡在京都的无尽夏吸氧/岚山/鸭川/清水寺,80109,清水寺
BV1Rg411E7MK,518938721,【4K Dolby Vision】Vol.005 京都紅葉散策｜清水寺夜間特別拝観｜叡山電車 貴船 もみじ灯篭の紅葉,80027,清水寺
BV1pg5BzcE4B,114353755918418,716元玩遍关西，京都篇 | 最好玩的京都都在这里，citywalk地图、景点历史、国宝秘密、公交常识,79482,清水寺
BV1QwXpYsEfi,114204992341166,⛩️和室友的京都旅行Vlog｜和服体验｜温泉酒店开箱｜锦市场｜二三年坂｜关西寿喜烧｜清水寺,78152,清水寺
BV1er4y1N7Xn,756793653,京都 清水寺的夕阳,77030,清水寺
BV1xZpnzCEQe,115197935098322,一个人如何磕cp,75996,清水寺
BV1at411e7Eh,38369469,【Kyoto Vlog】京都四日游|人生第一次穿和服，清水寺好美，日本传统文化展,73602,清水寺
BV1Wz1hY2EL6,113377103844394,【4K】这就是我爱上京都的理由啊！一起逛京都最具特色的景点！ | Vlog,67211,清水寺
BV1zX4y187pV,356966562,VLOG：京都篇｜鸭川边的好天气｜伏见稻荷大社｜错峰出行清水寺｜水果三明治｜和栗纱织蒙布朗｜炸牛排,66951,清水寺
BV15B4y1Z7yf,576990596,日本之旅Vlog-6｜京都｜音羽山｜清水寺｜日式旅馆｜Human Made｜瓷器｜无双心拉面,64034,清水寺
BV14y4y1n72i,801484022,【4K HDR10】傍晚的京都清水寺,63666,清水寺
BV1GvtUeHEaY,113179501797125,【茉离 cut】泛式也在清水寺被粉丝偶遇，回忆几个月前包头自爆行程唐式操作,60650,清水寺
BV1EJ411D7ge,75664670,京都和服逛清水寺|tekuteku|日本购物分享|京都古着超级好买|咖啡探店|mel coffee|machimachi|大阪探店|张昕Vlog,58400,清水寺
BV1Vu48eYEZZ,113128801048759,⛩️Vlog｜京都三天两夜｜🍵岚山轻松熊餐厅｜🍣omakase初体验｜🍃三千院 贵船神社一日游｜清水寺 二年坂三年坂,58001,清水寺
BV13HH3zWE75,115308614393511,日本京都清水寺的网红mochi打糕,57862,清水寺
BV1ku411576u,530926776,［4KHDR］日本云旅游｜漫步日本京都清水寺，放松解压城市环境音,57021,清水寺
BV1Wt411d7CG,34543927,VLOG 02.妥妥生贺-日本七日游-嗨就对了,56865,清水寺
BV17r4y1f7p3,746441192,京都原来你藏这么深！猛男酒吧是真猛·去贵船神社吃川床料理·体验町屋民宿·穿和服逛清水寺·免费升商务舱还倒找钱？,55853,清水寺
BV1w4411j7tU,52962158,LiSA「罪人」～ASiA TOUR 2018～[eN]@大阪城ホール,843993,大阪城
BV1GW411T7hC,21523957,【小熙解说】愤怒的章鱼 融合蛇王与蜂后DNA东京大阪城我们来啦!,509155,大阪城
BV1xAKRzhELY,114746661537873,疲劳管理 明天去函馆,428895,大阪城
BV1Ty421v7eP,1551675841,《幕府将军》第4集，关原合战即将打响，洋枪大炮敲打大阪城门,229248,大阪城
BV1GW4y1M73K,946580895,德川家康发起统一之战，二十万德川军围攻大阪城，丰臣氏灭亡,204412,大阪城
BV11N4y1Q71Q,873340929,情侣旅行vlog｜恋爱日常｜活着不就是为了几个瞬间吗？｜大阪城公园天守阁｜八坂神社,192683,大阪城
BV12K4y1o7kz,930235847,日本战国 大阪冬之阵中，淀殿茶茶为了鼓舞全军士气，穿上了太阁丰臣秀吉的遗甲颇为英气，并告诉妹妹阿初，昨晚太阁托梦给自己，让自己死守大阪城,170642,大阪城
BV15u4y1V7pv,919152341,日本之旅Vlog-9｜大阪｜黑门市场｜大阪城｜通天阁｜飞田新地｜道顿堀｜心斋桥｜海洋堂｜手办博物馆｜串家物语｜鸟贵族,163047,大阪城
BV1jZ421T7jE,1156160497,12个400米完整记录 跑步问答,146228,大阪城
BV1Ut421J7AR,1803011612,护卫武士惨遭屠戮，鞠子夫人临危不惧挥刀杀入，德川家康的家眷必须带出大阪城！幕府将军09绯红天空A,144302,大阪城
BV12b4JzEEmJ,115349232029720,初代奥特曼阻止哥莫拉摧毁大阪城,140440,大阪城
BV1dH4y1T7em,1052899027,我要继承大阪城继承我们的家产！,128211,大阪城
BV18EE1zkEqZ,114512199943463,大阪4天4夜逛吃Vlog｜心斋桥·道顿堀·通天阁·天王寺·大阪城·梅田｜品尝地道美食·大阪烧·炸牛排·汤咖哩｜逛日杂店,111843,大阪城
BV1jE411s7KX,94095220,难攻不落--丰臣时代的大阪城复原模型,102973,大阪城
BV1YC4y1A7H7,749114128,这到底是啥词啊！！大阪城的咸蒜？,84978,大阪城
BV1j7XWYPESH,114206384855774,被问到推荐去什么公园，白菜当场PTSD，不要去大久保公园！去大阪城看樱花啊,84797,大阪城
BV1DX4y117TA,356232502,【2023年最完整】大阪周游卡使用攻略 2天免費畅玩大阪城_通天阁_阿倍野_天保山，免费游玩地方多多多！,81631,大阪城
BV14G411q7iY,409177549,【日本vlog1-1】在宿舍楼下登记了回家，其实悄悄地去了一趟日本,80800,大阪城
BV1UX4y1b7PS,356804735,【全曲集】2023.06.01「櫻坂46 3rd TOUR 2023」大阪城ホール,76624,大阪城
BV1Qm411m7ae,1903292900,幕府将军-护卫鞠子突击封锁的吉井家武士战力强横，却石堂家护以杂兵兵力优势封锁，最终武士全员阵亡，鞠子第一次强势突围大阪城失败,71996,大阪城
BV1QK4y1m7BP,930034309,日本战国 作为丰臣秀赖的小姨妈，二代将军夫人阿江想去大阪城看望大病初愈的秀赖，德川秀忠表示得请示父亲家康，阿江直接捏秀忠的大脸盘子，二代将军颜面扫地,69506,大阪城
BV1HdDBY2EcV,113452500651992,一人游│日本司马懿为何偷袭年轻人？超人气“小商品市场”有何过人之处？大阪出行游玩攻略！│大阪│日本篇Day2,67571,大阪城
BV1wp4y1S7KE,968722733,【日音Live】三浦大知「Blizzard」（中日字幕）在大阪城HALL公演视频，「龙珠超：布罗利」主题曲，行走的唱跳一体CD机现场演出每次看都能引起舒适,64187,大阪城
BV1fy4y1W7UX,802695774,日本战国  德川家康不理会丰臣家的和谈请求，下令用新买的荷兰大炮炮轰大阪城的天守阁，二代将军德川秀忠担心自己的女儿千姬会被误伤，担心害怕得掩面哭泣,62064,大阪城
BV1QJ411R7bh,76553773,维吾尔族艺术家～克里木《大阪城的姑娘》75岁演唱,61681,大阪城
BV1vi4y1V7MY,542920075,【繁日中字】【LiSA】LiVE is Smile Always～ASiA TOUR 2018～[eN]@大阪城ホール,60943,大阪城
BV1xG411z7vZ,410641659,秀吉看着他的子孙在大阪城努力工作,60774,大阪城
BV1Hy34ztE3N,114784041307780,大阪上新啦，自由行又有新选择！,60502,大阪城
BV1uh411F7MW,229348816,【櫻坂46】2023.06.01「3rd TOUR 2023」大阪城ホール,59514,大阪城
BV1p94y1Y7mg,364066805,宝宝你是一根蓝棉签,59033,大阪城
BV1q7f7YhEM6,113880973972348,大阪城下大阪烧，河田小哥7.7kg简简单单意犹未尽,58475,大阪城
BV1CL411g7QX,463829300,【城堡志】大阪城的终局——德川大阪城的修建,56505,大阪城
BV1s5411w7e3,460295118,日本战国 大阪城沦陷后，丰臣秀赖和茶茶母子在一个仓库被德川军发现后遭团团包围，侍奉丰臣家多年的片桐且元眼含泪光见证着丰臣家的衰亡,54708,大阪城
BV1ZM411w7CM,479532007,［刀剑乱舞］不得不说花丸婶是懂挖地的……知道下次大阪城都派谁了吧~,54167,大阪城
BV1uV411J7rU,417644432,日本战国 大阪冬之阵刚平息，德川家康再次责令丰臣家要么将大阪城所有浪人驱逐要么改封至伊势或大和，茶茶大怒，丰臣秀赖悲痛地说“往日荣光孩儿不知，但财力枯竭可奈何”,52873,大阪城
BV17h411y74x,203687458,古代战争  日本战国 德川家康用荷兰巨炮炮轰大阪城天守阁  茶茶大为惊骇  二代将军秀忠担心自己女儿千姬在大阪城内受伤,51831,大阪城
BV1ki4y1N72a,544528566,日本战国  加藤清正。福岛正则。细川忠兴、黑田长政等七人党武将控诉石田三成失败后非常气愤直接带着兵马杀向大阪城里石田三成府邸，被五大佬之一前田利家阻止,50433,大阪城
BV1Kt4y1y7NV,625882132,冷门日影【大阪城物语】：千姬在里面竟然只是个打酱油的，我不开心,50318,大阪城
BV1s3xieaE6g,113231628603571,【4K】跟着柯南去日本，在大阪城公园拍到了人生照片！ | Vlog,50144,大阪城
BV16mfjBhEnz,116106320678817,赛前会长带我冲一冲,48498,大阪城
BV1uYg3zdEho,114872809430476,【日本】关西7日游Ep5|大阪攻略（上）|大阪城公园散步|天神桥筋商店街逛吃|大阪天满宫|kitte大阪逛各县特产店|梅田蓝天大厦赏日落夜景|狂炫函太郎旋转寿司,46413,大阪城
BV1LW4y1E7fW,944346214,大阪城夢祭『関西ジャニーズJr. DREAM LIVE 2022』关西少女偶像candy my love,46074,大阪城
BV1Ry1ZBqEzi,115501317556696,大阪城我的家乡,45752,大阪城
BV11dz5BUEi5,115931049166719,《讲透日本15》 落幕：丰臣家族大阪城的末日,44983,大阪城
BV1Rx41147j2,13922106,【刀剑乱舞MMD】因为在大阪城没有捞到毛利，一期他。。。,43986,大阪城
BV1UMFgzoERL,116003694451422,天下第一大阪城，为何被家康轻松攻破？,43075,大阪城
BV1es411z7He,4351532,【MMD刀剑乱舞】大阪城…？新的弟弟！！！,42868,大阪城
BV1t64y1i7YP,760189571,日本战国 少君丰臣秀赖的未婚妻千姬在大阪城内举行削鬓仪式（女子成人礼），20岁的丰臣秀赖看到千姬从爱哭鼻子的小女孩成长为16岁的美丽少女非常高兴,42494,大阪城
BV1nBDtYEE9T,113427116721156,高驰PACE Pro 100公里使用体验,41530,大阪城
BV1ma4y1k72s,666698657,总有一天会迎来人生最后一场PB,40754,大阪城
BV13u4y1N747,920731362,【日向坂46】Happy Train Tour 2023 in 大阪城ホール【BD】,40410,大阪城
BV1ev41147tN,245725228,[刀剑乱舞]在大阪城最想捞到的男人——带你了解刀男人的梗,39207,大阪城
BV1ty4y1t7TT,802355050,日本战国 关原之战后西国名将立花宗茂认为，西军10万大军在关原损失不大，凭借大阪城仍可重整旗鼓，但辉元认为德川家康一定会信守承诺保持毛利家领地不变，决心妥协,38784,大阪城
BV1qE28YKEsW,113294560074204,【联合字幕】2024.10.09 櫻坂46 三期生Live in 大阪城ホール DAY2,38094,大阪城
BV1iV4y1z7CY,869263467,【櫻坂46】2023.06.01「Start over!」3rd TOUR 2023 大阪城ホール,38021,大阪城
BV1b5zJYkEVP,113569790167125,阿迪达斯Pro4 4分配速30公里初体验,37832,大阪城
BV1VG4y1D7wz,863683053,大阪城遇高手 大阪第一个半马,37669,大阪城
BV1W6421Z7MP,1405933627,2024超越时代的爽爆剧《幕府将军》来了，洋枪大炮轰开大阪城门，武士精神终究还是太过脆弱！,37589,大阪城
BV1av4y1K7pq,553784375,和大阪朋友在大阪城前搭起人形摇摇车,37466,大阪城
BV1o5411c71D,460204598,日本战国 高台院宁宁得知德川家康与大阪丰臣家开战，想去大阪城劝说茶茶不要开战，但是被德川家士兵野蛮地拦住，宁宁气的差点心脏病发作,37448,大阪城
BV1uU411o7sK,1905218969,美艳主妇私通女儿家教，女儿竟要加入？日剧《东京塔6》,1881119,东京塔
BV14v411u77A,251295446,东京塔下大跳I am not cool,1198577,东京塔
BV1W94y1K7UU,368995450,消失的up主22——东京塔子，知名唱见回归，摇身一变能量学代言人？,1176231,东京塔
BV17V411P76M,405864297,一曲亲情的悲歌，当明白母亲的爱时，却发现为时已晚,1014362,东京塔
BV16ZzRYFEze,113577004368514,日本高分电影《东京塔》：30年啃老，啃没的不仅是父母的血汗积蓄，也是他们的整个青春,951344,东京塔
BV1AC411a7Sb,1951905339,cos堀与宫村看了东京塔,941937,东京塔
BV1Bf4y1s7ZQ,290168349,2小时实时学习(轻音乐) ｜🗼看着东京的日落一起学习吧｜2 x 60分钟｜自带计时器和闹铃｜Study with me,801882,东京塔
BV1dS4y197QU,721795904,东京塔下翻跳LISA的封神舞,669997,东京塔
BV11v4y1279K,563047005,住在东京塔楼顶层是什么体验！这视野是我能看得起的吗？,659665,东京塔
BV13i4y127Pc,551705558,【马克笔手绘】-东京塔 你一定要走，走到灯火通明。希望我的画能治愈你们。,655110,东京塔
BV1Wx411y7RY,8745597,当各大大遇到八分音符酱,602815,东京塔
BV1Ka411G7Jt,217339850,柯南半步封神之作！琴酒与柯南决战东京塔的剧场版有多好看！！细节讲解柯南第十三部剧场版《漆黑的追踪者》！！！,579606,东京塔
BV19e411F7Jg,264002403,这塌房来的太迟了，东京塔子，怎么回事？！！！,462429,东京塔
BV1zN4y1p7me,878874334,原神的海外影响力到底有多大？,410811,东京塔
BV1FpPWz8ECP,116180090095115,千万别买东京塔旁的房子！尤其这套我怕你看了坐不住,357585,东京塔
BV1a54y1L752,845664662,📚4小时实时学习(Lofi音乐+篝火声🏕️) ｜看着深夜的东京一起学习吧｜🍅番茄工作法｜自带计时器和闹铃｜Study with me,340333,东京塔
BV1yu4y1m7QE,828727369,【东京攻略】从出境到回家，出境/交通/景点/住宿/外币/语言/餐购丨超详细手把手教程,340155,东京塔
BV1Fb421e7D1,1803799061,爱上老妈的好朋友（有老公，大24岁）！最新日剧《东京塔》,339623,东京塔
BV1H3411C7ZJ,421068588,【4K60FPS】陈奕迅《富士山下》神级现场！你听懂了吗？,18657348,富士山
BV1n24y1V7a6,780295662,在百万豪装录音棚大声听陈奕迅《富士山下》【Hi-res】,12716221,富士山
BV1uT1MBSENF,115468736142349,富士山为何不爆发？爆发威力有多大？,10106012,富士山
BV1rf4y1z7E1,289264411,【仙贝】富士山下 cover陈奕迅（这首歌真的好难,7108914,富士山
BV1u54y1Z7Wg,854114911,我唱《爱情转移》她唱《富士山下》各唱各的？耳机听有惊喜,6109802,富士山
BV1Df31zfER2,114812528886800,【陈奕迅】我来B站了！入站冲浪初体验蛮有趣的,6009005,富士山
BV1gi4y1o7cE,549945863,男孩偷看狐仙娶亲，哪知被对方发现，竟要他以死谢罪《梦》,5702295,富士山
